"species","ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
"atriloba",80,54,164.49,82.24,21249.76,21249.76,100,286846.6911,286846.6911,0.032413676
"atriloba",81,35,126.79,63.4,12626.63,12626.63,100,101022.5613,101022.5613,0.011415549
"atriloba",82,30,118.84,59.42,11092.97,7788.68,70.21275637,83191.01653,58410.70576,0.00660041
"atriloba",83,32,125.78,62.89,12425.55,12425.55,100,99403.81426,99403.81426,0.011232631
"atriloba",84,38,109.75,54.87,9460.09,9460.09,100,104042.9071,104042.9071,0.011756848
"atriloba",85,28,81.49,40.75,5216.13,5216.13,100,36517.67666,36517.67666,0.004126497
"atriloba",86,44,155.79,77.9,19062.58,19062.58,100,190644.7228,190644.7228,0.021542854
"atriloba",87,36,125.73,62.86,12415.15,12415.15,100,111722.6261,111722.6261,0.012624657
"atriloba",88,36,125.09,62.54,12288.6,12288.6,100,147450.7115,147450.7115,0.01666193
"atriloba",89,30,110.43,55.22,9578.31,9578.31,100,95794.96374,95794.96374,0.010824831
"atriloba",90,42,136.16,68.08,14561.52,14561.52,100,203852.9509,203852.9509,0.023035383
"atriloba",91,48,133.68,66.84,14035.76,14035.76,100,224565.3456,224565.3456,0.025375884
"atriloba",92,29,110.44,55.22,9579.82,9579.82,100,95794.96374,95794.96374,0.010824831
"atriloba",93,39,105.53,52.77,8746.88,8746.88,100,87483.07926,87483.07926,0.009885588
"atriloba",94,29,130.02,65.01,13277.71,13277.71,100,99579.85011,99579.85011,0.011252523
"atriloba",95,30,107.85,53.92,9135.41,7264.51,79.52034994,68503.20694,54473.98987,0.006155561
"atriloba",96,42,196.07,98.03,30192.63,30192.63,100,392474.3061,392474.3061,0.044349597
"atriloba",97,32,111.27,55.64,9724.66,9724.66,100,77806.18158,77806.18158,0.008792099
"atriloba",98,36,88.67,44.34,6175.4,6175.4,100,55588.34699,55588.34699,0.006281483
"atriloba",99,35,102.37,51.18,8230.02,8230.02,100,65832.51137,65832.51137,0.007439074
"atriloba",100,35,110.92,55.16,9662.67,9662.67,100,71690.17675,71690.17675,0.00810099
"atriloba",101,42,146.92,73.46,16954.3,16954.3,100,178008.6145,178008.6145,0.020114973
"atriloba",102,35,123.93,61.06,12061.7,12061.7,100,105415.8663,105415.8663,0.011911993
"atriloba",103,36,114.8,57.4,10351.35,10351.35,100,124209.5258,124209.5258,0.014035676
"atriloba",104,60,153.37,76.68,18473.98,18473.98,100,277080.1029,277080.1029,0.031310052
"atriloba",105,35,108.57,54.29,9258.08,9258.08,100,92595.43069,92595.43069,0.010463284
"atriloba",106,67,196.72,98.36,30393.85,18288.64,60.17217299,562287.7749,338340.7726,0.038232507
"atriloba",107,52,149.09,74.55,17457.97,17457.97,100,226980.4855,226980.4855,0.025648795
"atriloba",108,34,129.51,64.66,13132.8,7065.28,53.79873294,111645.2368,60063.72277,0.006787201
"atriloba",109,45,171.42,85.71,23079.56,11897.28,51.54898967,300024.1509,154659.4185,0.017476514
"atriloba",110,47,126.26,63.13,12521.25,12521.25,100,143985.6767,143985.6767,0.016270381
"atriloba",111,46,123.96,61.98,12068.52,12068.52,100,156890.3995,156890.3995,0.017728615
"atriloba",112,35,124.62,62.31,12197,12197,100,134170.8158,134170.8158,0.015161302
"atriloba",113,40,99.57,49.78,7786.18,7786.18,100,97312.73312,97312.73312,0.010996339
"atriloba",114,20,111.16,55.88,9704,9704,100,49049.28398,49049.28398,0.005542569
"atriloba",115,36,98.86,49.43,7676.21,7676.21,100,69083.38401,69083.38401,0.007806422
"atriloba",116,35,108.21,54.11,9196.67,9196.67,100,114978.0539,114978.0539,0.01299252
"atriloba",117,22,101.81,50.91,8141.35,8141.35,100,28498.63842,28498.63842,0.003220346
"atriloba",118,42,129.38,64.69,13147.08,13147.08,100,138042.7092,138042.7092,0.015598826
"atriloba",119,72,193.77,96.88,29488.03,14144.21,47.96593737,530750.7764,254579.585,0.028767493
"atriloba",120,45,134.7,67.35,14250.33,3093.96,21.71149721,156753.6846,34033.57186,0.003845794
"atriloba",121,35,119.47,59.74,11210.26,11210.26,100,95301.39,95301.39,0.010769057
"atriloba",122,26,99.13,49.56,7717.24,7717.24,100,38581.79885,38581.79885,0.004359743
"atriloba",123,35,134.06,67.03,14114.52,14114.52,100,112921.9316,112921.9316,0.012760178
"atriloba",124,36,134.81,67.41,14274,10262.38,71.8956144,128481.6296,92372.65702,0.01043811
"atriloba",125,27,134.81,50.04,7867.1,3697.48,46.99927546,47199.31819,22183.33757,0.002506717
