"species","ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
"rsiphonata",31,27,106.5,53.25,8908.94,8908.94,100,66811.3674,66811.3674,0.007549685
"rsiphonata",32,42,180.26,90.13,25519.11,25519.11,100,382807.0029,382807.0029,0.043257191
"rsiphonata",33,26,167.35,83.67,21994.9,21994.9,100,131959.4999,131959.4999,0.014911423
"rsiphonata",34,29,136.09,68.05,14546.67,14546.67,100,116384.7609,116384.7609,0.013151478
"rsiphonata",35,32,105.64,52.82,8764.31,8764.31,100,70119.15172,70119.15172,0.007923464
"rsiphonata",36,23,206.96,103.48,33641.89,16865.02,50.13101226,235483.6468,118050.3358,0.013339688
"rsiphonata",37,44,156.98,78.49,19354.76,19354.76,100,232252.1681,232252.1681,0.026244495
"rsiphonata",38,25,121.42,60.71,11578.91,11578.91,100,86842.35694,86842.35694,0.009813186
"rsiphonata",39,34,126.94,63.47,12655.54,12655.54,100,113901.483,113901.483,0.012870868
"rsiphonata",40,30,123.7,61.85,12017.73,12017.73,100,120179.1922,120179.1922,0.013580249
"rsiphonata",41,52,207.6,103.8,33849.75,33849.75,100,440035.7202,440035.7202,0.049724036
"rsiphonata",42,18,81.6,40.8,5229.91,5229.91,100,20918.48318,20918.48318,0.002363789
"rsiphonata",43,56,162.6,81.3,20765.61,20765.61,100,249179.4426,249179.4426,0.028157277
"rsiphonata",44,36,114.6,57.3,10314.12,5096.26,49.41051684,92832.8377,45869.18491,0.005183218
"rsiphonata",45,18,124.44,62.22,12161.61,8788.51,72.26436302,36486.41059,26366.6722,0.002979434
"rsiphonata",46,40,164.31,82.16,21205.22,21205.22,100,212065.8482,212065.8482,0.023963441
"rsiphonata",47,28,83.29,41.64,5448.35,5448.35,100,38130.22381,38130.22381,0.004308715
"rsiphonata",48,28,90.61,45.31,6448.86,6448.86,100,51597.41973,51597.41973,0.005830508
"rsiphonata",49,32,90.33,45.16,6407.9,6470.9,100.9831614,25628.17793,25880.14429,0.002924456
"rsiphonata",50,26,92.57,46.28,6730.21,6730.21,100,43737.09459,43737.09459,0.004942292
"rsiphonata",51,34,106.07,53.03,8836.05,8836.05,100,92764.632,92764.632,0.010482403
"rsiphonata",52,23,85.85,42.92,5788.45,5788.45,100,34723.2646,34723.2646,0.003923729
"rsiphonata",53,23,89.12,44.56,6238.39,6238.39,100,37427.55761,37427.55761,0.004229314
"rsiphonata",54,27,128.36,64.18,12939.69,12939.69,100,116464.0283,116464.0283,0.013160435
"rsiphonata",55,32,142.44,71.22,15934.56,15934.56,100,63740.25591,63740.25591,0.007202649
"rsiphonata",56,24,122.45,61.23,11776.91,11776.91,100,70669.11327,70669.11327,0.00798561
"rsiphonata",57,42,199.21,99.6,31168.04,31168.04,100,280485.916,280485.916,0.031694909
"rsiphonata",58,18,126.79,63.4,12626.63,12626.63,100,50511.28067,50511.28067,0.005707775
"rsiphonata",59,39,188.92,94.46,28032.56,28032.56,100,280314.6238,280314.6238,0.031675552
"rsiphonata",60,44,206.3,103.15,33426.89,33426.89,100,401115.6284,401115.6284,0.045326066
"rsiphonata",61,61,208.26,104.13,34063.7,34063.7,100,562063.7204,562063.7204,0.0635132
"rsiphonata",62,39,135.82,67.91,14488.92,9538.99,65.83644606,152127.1162,100155.0868,0.011317525
"rsiphonata",63,24,102.66,51.13,8213.59,8213.59,100,65703.94484,65703.94484,0.007424546
"rsiphonata",64,38,108.72,54.36,9284.05,9284.05,100,111401.2374,111401.2374,0.01258834
"rsiphonata",65,42,225.14,112.57,39811.47,39811.47,100,418007.9138,418007.9138,0.047234894
"rsiphonata",66,68,197.72,98.86,30703.68,30703.68,100,660130.1139,660130.1139,0.074594703
"rsiphonata",67,33,162.65,81.32,20776.92,20776.92,100,186976.5414,186976.5414,0.021128349
"rsiphonata",68,30,135.37,67.68,14391.64,14391.64,100,107927.4301,107927.4301,0.0121958
"rsiphonata",69,39,232.89,116.45,42599.74,42599.74,100,553824.5596,553824.5596,0.062582175
"rsiphonata",70,51,279.69,139.85,61440.02,61440.02,100,1044536.777,1044536.777,0.118032656
"rsiphonata",71,47,211.17,105.59,35023.11,35023.11,100,402803.5532,402803.5532,0.045516802
"rsiphonata",72,44,223.68,111.84,39296.12,39296.12,100,471547.4879,471547.4879,0.053284866
"rsiphonata",73,26,131.54,65.77,13588.76,13588.76,100,95126.95527,95126.95527,0.010749346
"rsiphonata",74,26,115.85,57.92,10540.45,10540.45,100,52695.91907,52695.91907,0.005954639
"rsiphonata",75,48,162.26,81.13,20677.67,20677.67,100,330851.271,330851.271,0.037386194
"rsiphonata",76,36,136.37,68.18,14605.64,14605.64,100,131433.5917,131433.5917,0.014851996
"rsiphonata",77,59,175.7,87.85,24245.14,24245.14,100,315193.14,315193.14,0.035616825
"rsiphonata",78,41,161.78,80.89,20556.43,20556.43,100,267228.5751,267228.5751,0.030196829
"rsiphonata",79,39,187.6,93.8,27640.88,14167.7,51.25632758,179667.2441,92090.83118,0.010406264
"rsiphonata",80,30,131.61,65.8,13603.11,9946.7,73.120779,81611.79131,59675.17756,0.006743295
"rsiphonata",81,45,181.03,90.51,25737.87,9510.22,36.95029931,193020.8687,71321.78872,0.008059362
"rsiphonata",82,36,161.65,80.82,20522.85,20522.85,100,123122.8941,123122.8941,0.013912887
"rsiphonata",83,47,192.99,96.5,29252.88,29252.88,100,263297.6657,263297.6657,0.029752636
"rsiphonata",84,48,215.77,107.89,36566.08,36566.08,100,438827.1659,438827.1659,0.04958747
"rsiphonata",85,27,164.4,82.2,21226.3,21226.3,100,127363.4334,127363.4334,0.014392068
"rsiphonata",86,26,119.36,59.68,11190.17,11190.17,100,72731.21762,72731.21762,0.008218628
"rsiphonata",87,53,220.51,110.26,38190.03,25370.76,66.43294074,553801.1475,367906.3881,0.041573422
"rsiphonata",88,36,232.67,116.33,42516.45,42516.45,100,382627.1988,382627.1988,0.043236873
"rsiphonata",89,46,178.6,89.3,25053.16,25053.16,100,212947.0932,212947.0932,0.024063022
"rsiphonata",90,12,129.93,64.96,13258.42,13258.42,100,39770.69312,39770.69312,0.004494088
"rsiphonata",91,26,100.07,50.04,7865.59,6384.82,81.17407594,55065.87123,44699.21213,0.005051011
"rsiphonata",92,39,152.22,76.11,18198.58,18198.58,100,200182.4507,200182.4507,0.022620617
"rsiphonata",93,48,170.05,85.03,22711.4,22711.4,100,363424.51,363424.51,0.04106697
"rsiphonata",94,45,173.42,86.71,23620.22,23620.22,100,236204.5424,236204.5424,0.026691113
"rsiphonata",95,32,128.83,64.42,13036.1,13036.1,100,130374.0971,130374.0971,0.014732273
"rsiphonata",96,20,111.18,55.59,9707.8,9707.8,100,48541.50365,48541.50365,0.00548519
"rsiphonata",97,20,84.37,42.18,5590.67,5590.67,100,27946.86055,27946.86055,0.003157995
"rsiphonata",98,35,162.04,81.02,20621.49,20621.49,100,226843.8636,226843.8636,0.025633357
"rsiphonata",99,36,99.57,49.79,7786.68,7786.68,100,70093.3206,70093.3206,0.007920545
"rsiphonata",100,20,88.12,44.06,6098.93,6098.93,100,30493.61149,30493.61149,0.003445778
"rsiphonata",101,20,113.86,56.93,10181.48,10181.48,100,40727.92007,40727.92007,0.004602255
"rsiphonata",102,25,89.07,44.54,6231.5,6231.5,100,62323.27949,62323.27949,0.007042531
"rsiphonata",103,32,82.28,41.14,5317.5,5317.5,100,31902.86586,31902.86586,0.003605024
"rsiphonata",104,30,134.5,67.25,14208.28,14208.28,100,142080.4913,142080.4913,0.016055096
"rsiphonata",105,20,88.77,44.39,6189.03,6189.03,100,30952.10337,30952.10337,0.003497588
"rsiphonata",106,20,91.12,45.56,6520.96,6520.96,100,32605.23299,32605.23299,0.003684391
"rsiphonata",107,24,118.5,59.25,11028.69,5525.04,50.09697435,77201.30153,38675.51622,0.004370333
"rsiphonata",108,48,148.08,74.04,17222.1,17222.1,100,137775.717,137775.717,0.015568656
"rsiphonata",109,29,121.25,60.63,11547.06,11547.06,100,80839.394,80839.394,0.009134852
"rsiphonata",110,30,81.43,40.72,5208.46,5208.46,100,26045.66292,26045.66292,0.00294316
"rsiphonata",111,38,170.33,85.16,22785.08,22785.08,100,216443.6174,216443.6174,0.024458129
"rsiphonata",112,30,104.18,52.09,8524.93,8524.93,100,63932.22968,63932.22968,0.007224342
"rsiphonata",113,28,99.74,49.87,7813.94,7813.94,100,46879.16414,46879.16414,0.005297346
"rsiphonata",114,32,94.92,47.46,7075.55,7075.55,100,56610.2832,56610.2832,0.006396962
"rsiphonata",115,26,71.64,35.82,4031.4,4031.4,100,22169.89955,22169.89955,0.002505199
"rsiphonata",116,35,95.41,47.7,7149.16,7149.16,100,46462.22327,46462.22327,0.005250231
"rsiphonata",117,36,128.45,64.23,12959.27,12959.27,100,116645.5637,116645.5637,0.013180949
"rsiphonata",118,45,179.9,89.95,25418.21,25418.21,100,228767.7062,228767.7062,0.025850751
"rsiphonata",119,30,112.35,56.17,9912.97,9912.97,100,49559.7064,49559.7064,0.005600247
"rsiphonata",120,30,127.99,64,12866.88,12866.88,100,96509.72633,96509.72633,0.010905599
"rsiphonata",121,24,102.19,51.09,8201.32,8201.32,100,49200.88656,49200.88656,0.0055597
"rsiphonata",122,16,96.18,48.09,7265.66,7265.66,100,36326.99141,36326.99141,0.00410495
"rsiphonata",123,44,165,82.5,21383.7,21383.7,100,171059.72,171059.72,0.019329748
"rsiphonata",124,22,129.22,64.61,13114.73,13114.73,100,59014.92623,59014.92623,0.006668687
"rsiphonata",125,28,123.63,61.81,12003.67,12003.67,100,54010.70843,54010.70843,0.00610321
"rsiphonata",126,32,126.11,63.06,12490.97,12490.97,100,74956.45796,74956.45796,0.00847008
"rsiphonata",127,30,102.01,51,8172.41,8172.41,100,61284.6187,61284.6187,0.006925162
"rsiphonata",128,28,87.7,43.85,6040.39,6040.39,100,30203.6252,30203.6252,0.00341301
"rsiphonata",129,30,101.69,50.81,8121.34,8121.34,100,60828.83879,60828.83879,0.006873659
"rsiphonata",130,32,118.01,59.01,10937.94,10937.94,100,87516.73138,87516.73138,0.009889391
"rsiphonata",131,28,122.54,61.27,11793.62,11793.62,100,94348.6348,94348.6348,0.010661396
"rsiphonata",132,29,114.31,57.15,10262.4,10262.4,100,61564.95872,61564.95872,0.00695684
"rsiphonata",133,28,102.5,51.25,8251.75,8251.75,100,57761.12619,57761.12619,0.006527007
"rsiphonata",134,23,174.46,87.23,23903.96,23903.96,100,167332.2527,167332.2527,0.018908545
"rsiphonata",135,27,123.89,81.94,12054.74,12054.74,100,158198.7528,158198.7528,0.017876459
"rsiphonata",136,19,57.64,28.82,2609.29,2609.29,100,10437.53193,10437.53193,0.001179441
"rsiphonata",137,26,87.09,43.55,5957.39,5957.39,100,38729.29113,38729.29113,0.00437641
"rsiphonata",138,36,151.92,75.96,18126.84,18126.84,100,163140.6898,163140.6898,0.018434898
"rsiphonata",139,24,96.68,48.34,7340.77,7340.77,100,29364.53691,29364.53691,0.003318193
"rsiphonata",140,46,189.41,94.7,28176.68,28176.68,100,324001.9851,324001.9851,0.036612224
"rsiphonata",141,32,164.77,82.39,21323.44,21323.44,100,138615.6402,138615.6402,0.015663567
"rsiphonata",142,70,223.71,111.85,39305.3,39305.3,100,589539.7714,589539.7714,0.066617994
"rsiphonata",143,44,126.68,63.34,12603.1,12603.1,100,138643.2327,138643.2327,0.015666685
"rsiphonata",144,21,95.05,47.52,7096.22,7096.22,100,24829.66048,24829.66048,0.002805752
"rsiphonata",145,68,212.08,106.44,35592.53,35592.53,100,605074.0476,605074.0476,0.068373367
"rsiphonata",146,38,125.96,62.98,12460.99,12460.99,100,93457.99265,93457.99265,0.010560753
"rsiphonata",147,34,125.96,48.35,12460.99,12460.99,100,62425.46058,62425.46058,0.007054077
"rsiphonata",148,20,74.71,37.36,4384.13,2478.62,56.53618848,21924.69761,12395.38836,0.001400679
"rsiphonata",149,39,110.76,55.38,9634.7,9634.7,100,91533.35497,91533.35497,0.010343269
"rsiphonata",150,22,74.54,37.27,4363.47,4363.47,100,24001.11113,24001.11113,0.002712126
"rsiphonata",151,27,128.85,64.43,13040.19,13040.19,100,71728.01708,71728.01708,0.008105266
"rsiphonata",152,36,131.24,65.62,13528,13528,100,121748.8406,121748.8406,0.013757619
"rsiphonata",153,38,100.46,50.23,7926.93,7926.93,100,63411.23565,63411.23565,0.00716547
"rsiphonata",154,27,101.45,50.72,8083.03,8083.03,100,56572.63435,56572.63435,0.006392708
"rsiphonata",155,64,197.98,98.99,30783.41,30783.41,100,492552.473,492552.473,0.055658429
"rconcava",1,35,133.59,66.8,14017.39,5118.53,36.51557102,133176.1338,48630.02573,0.005495193
"rconcava",2,28,146.33,73.17,16818,16818,100,134556.899,134556.899,0.01520493
"rconcava",3,26,117.01,58.5,10752.86,6553.13,60.94313513,53756.5773,32760.94354,0.003701987
"rconcava",4,16,111.07,55.54,9689.79,9689.79,100,48454.22235,48454.22235,0.005475327
"rconcava",5,22,99.95,49.98,7846.87,7846.87,100,43162.34838,43162.34838,0.004877345
"rconcava",6,30,134.3,67.15,14166.61,7811.01,55.13676172,106243.6959,58579.33346,0.006619465
"rconcava",7,36,125.85,62.92,12438.39,12438.39,100,149248.0092,149248.0092,0.016865025
"rconcava",8,31,131.51,65.75,13582.95,7403.95,54.50914566,115441.0618,62925.93655,0.007110631
"rconcava",9,30,112.41,56.21,9924.51,9924.51,100,79408.50693,79408.50693,0.008973161
"rconcava",10,22,96.95,48.48,7382.66,5073.29,68.7189983,36918.58944,25370.08485,0.00286682
"rconcava",11,22,113.22,56.61,10067.63,10067.63,100,70474.86012,70474.86012,0.007963659
"rconcava",12,24,107.71,53.86,9111.88,9111.88,100,54680.66924,54680.66924,0.006178916
"rconcava",13,14,100.89,50.45,7995.01,7995.01,100,31983.95791,31983.95791,0.003614187
"rconcava",14,30,134.67,67.33,14243.65,14243.65,100,106814.0458,106814.0458,0.012069987
"rconcava",15,42,150.67,75.34,17830.5,17830.5,100,213984.5169,213984.5169,0.02418025
"rconcava",16,39,104.23,52.12,8533.03,5295.79,62.06224518,76807.06967,47668.19189,0.005386506
"rconcava",17,34,114.44,57.22,10286.5,4852.8,47.17639625,87430.8107,41246.7057,0.004660878
"rconcava",18,42,163.95,81.98,21111.67,21111.67,100,253365.1901,253365.1901,0.028630266
"rconcava",19,32,155.08,77.54,18887.61,18887.61,100,151109.3902,151109.3902,0.017075361
"rconcava",20,54,186.79,93.39,27402.42,27402.42,100,438400.0613,438400.0613,0.049539207
"rconcava",21,22,115.49,40.98,6501.16,6501.16,100,36931.06407,36931.06407,0.00417321
"rconcava",23,44,131.11,65.55,13500.31,13500.31,100,188983.2444,188983.2444,0.021355107
"rconcava",24,24,94.68,47.34,7041.12,4751.46,67.48159384,42243.27985,28506.43853,0.003221228
"rconcava",25,26,97.11,48.55,7406.19,7406.19,100,48132.86334,48132.86334,0.005439014
"rconcava",26,18,81.24,40.62,5184.07,5184.07,100,31101.47322,31101.47322,0.003514466
"rconcava",27,42,168.33,84.17,22254.58,22254.58,100,333853.3867,333853.3867,0.037725433
"rconcava",28,20,84.91,42.45,5662.12,5662.12,100,28305.78908,28305.78908,0.003198554
"rconcava",29,20,90.92,45.46,6493.12,6493.12,100,32462.25911,32462.25911,0.003668235
"rconcava",30,39,140.62,70.31,15531.04,15531.04,100,170834.9614,170834.9614,0.019304351
"rconcava",31,48,111.22,55.61,9714.97,9714.97,100,116583.4516,116583.4516,0.01317393
"rconcava",32,27,116.68,58.34,10693.1,10693.1,100,80194.38953,80194.38953,0.009061966
"rconcava",33,38,131.57,65.78,13595.01,7198.53,52.94979555,163124.3736,86374.02233,0.009760265
"rconcava",34,48,146.78,73.39,16922.02,16922.02,100,203050.8885,203050.8885,0.02294475
"rconcava",35,34,158.38,79.19,19700.75,19700.75,100,167459.3821,167459.3821,0.01892291
"rconcava",36,16,71.11,35.55,3971.14,3971.14,100,15881.4106,15881.4106,0.001794599
"rconcava",37,18,80.71,40.35,5115.85,3796.84,74.21718776,15344.69306,11388.39966,0.001286889
"rconcava",38,8,60.67,30.33,2890.5,1225.31,42.39093582,11559.91617,4900.356645,0.00055374
"rconcava",39,25,109.01,54.5,9332.97,2108.86,22.59580819,46656.5779,10542.43085,0.001191295
"rconcava",40,24,117.3,58.65,10806.34,10806.34,100,64839.12658,64839.12658,0.007326821
"rconcava",41,10,79.47,39.74,4960.54,4960.54,100,19845.66196,19845.66196,0.00224256
"rconcava",42,34,92.9,46.45,6777.85,6777.85,100,57615.6194,57615.6194,0.006510565
"rconcava",43,24,71.41,35.7,4005,3228.44,80.6102372,24023.57053,19365.45719,0.002188297
"rconcava",44,32,139.09,69.54,15194.02,15194.02,100,121537.2016,121537.2016,0.013733704
"rconcava",45,28,113.51,56.75,10119.07,10119.07,100,60706.17295,60706.17295,0.006859798
"rconcava",46,40,144.76,72.38,16458.53,16458.53,100,205729.7239,205729.7239,0.023247459
"rconcava",47,27,102.27,51.14,8215.02,8215.02,100,86270.16312,86270.16312,0.009748528
"rconcava",48,28,103.86,51.93,8471.41,8471.41,100,72012.09465,72012.09465,0.008137367
"rconcava",49,48,165.44,82.72,21497.04,21497.04,100,257959.8824,257959.8824,0.029149467
"rconcava",50,38,123.23,61.61,11926.48,11926.48,100,113285.9095,113285.9095,0.012801308
"rconcava",51,20,86.93,43.47,5935.3,5935.3,100,17809.44591,17809.44591,0.002012467
"rconcava",52,28,119.81,59.9,11273.89,11273.89,100,90176.52687,90176.52687,0.010189948
"rconcava",53,60,157.83,78.91,19564.45,19564.45,100,293430.4763,293430.4763,0.033157644
"rconcava",54,38,133.75,66.87,14049.67,14049.67,100,154527.2957,154527.2957,0.017461584
"rconcava",55,50,133.58,66.79,14014.81,14014.81,100,210215.1533,210215.1533,0.023754312
"rconcava",56,28,121.68,60.84,11628.62,11628.62,100,69771.73681,69771.73681,0.007884206
"rconcava",57,27,109.47,54.73,9411.88,9411.88,100,84692.17349,84692.17349,0.009570216
"rconcava",58,39,136.26,68.13,14583.04,14583.04,100,204152.4924,204152.4924,0.023069232
"rconcava",59,40,123.2,61.6,11921.67,11921.67,100,89407.21366,89407.21366,0.010103015
"rconcava",60,32,92.21,46.1,6677.85,4600.72,68.89522825,53412.35299,36798.56251,0.004158238
"rconcava",61,30,94.62,47.31,7031.65,7031.65,100,52737.19567,52737.19567,0.005959303
"rconcava",62,35,125.62,62.81,12393.05,12393.05,100,111544.9643,111544.9643,0.012604581
"rconcava",63,39,148.26,74.13,17263.92,17263.92,100,172638.5871,172638.5871,0.01950816
"rconcava",64,32,129.96,64.98,13265.09,13265.09,100,106120.4966,106120.4966,0.011991616
"rconcava",65,24,92.67,46.33,8744.42,6744.42,77.12827151,40459.98557,31206.08753,0.003526288
"rconcava",66,53,164.17,82.08,21167.55,21167.55,100,222235.7215,222235.7215,0.025112637
"rconcava",67,42,173.98,86.99,23774.47,23774.47,100,249619.1118,249619.1118,0.02820696
"rconcava",68,34,128.48,64.24,12963.79,12963.79,100,136128.869,136128.869,0.015382562
"rconcava",69,20,86.5,43.25,5876.69,5876.69,100,35259.27245,35259.27245,0.003984298
"rconcava",70,34,106.05,53.02,8832.54,8832.54,100,57404.06879,57404.06879,0.00648666
"rconcava",71,47,138.21,69.1,15001.91,15001.91,100,150005.0802,150005.0802,0.016950574
"rconcava",72,38,101.96,50.98,8165.45,8165.45,100,89813.62391,89813.62391,0.01014894
"rconcava",73,53,148.08,74.04,17222.38,17222.38,100,215274.5579,215274.5579,0.024326025
"rconcava",74,48,180.43,90.22,25568.83,20202.46,79.01206273,409143.3539,323272.6035,0.036529804
"rconcava",75,33,113.53,56.77,10123.51,10123.51,100,86061.03939,86061.03939,0.009724897
"rconcava",76,25,110.68,55.34,9620.92,9620.92,100,57727.05907,57727.05907,0.006523158
"rconcava",77,17,105.54,52.77,8747.96,8747.96,100,34993.23171,34993.23171,0.003954235
"rconcava",78,40,92.28,46.14,6688.82,6688.82,100,66881.35344,66881.35344,0.007557593
"rconcava",79,39,95.58,47.79,7174.41,7174.41,100,60987.78484,60987.78484,0.00689162
"rconcava",80,42,138.45,69.23,15055,15055,100,105399.0208,105399.0208,0.011910089
"rconcava",81,17,78.99,39.5,4900.64,4900.64,100,17155.84478,17155.84478,0.00193861
"rconcava",82,39,143.06,71.53,16073.33,16073.73,100.0024886,160740.8731,160744.8732,0.018164171
"rconcava",83,42,177.43,88.71,24724.13,24724.13,100,259587.8314,259587.8314,0.029333425
"rconcava",84,39,142.79,71.39,16012.4,16012.4,100,136095.4364,136095.4364,0.015378784
"rconcava",85,38,144.72,72.36,16448.48,16448.48,100,180942.12,180942.12,0.02044646
"rconcava",86,27,93.81,46.91,6912.14,6912.24,100.0014467,51849.19309,51849.94321,0.005859044
"rconcava",87,39,109.21,54.6,9366.9,9366.9,100,70241.92767,70241.92767,0.007937338
"rconcava",88,30,92,46,6647.14,6647.14,100,49857.07542,49857.07542,0.00563385
"rconcava",89,40,155.36,77.68,18957.55,18957.55,100,236961.7888,236961.7888,0.026776682
"rconcava",90,45,163.32,81.66,20949.76,11757.85,56.12403197,261865.7121,146969.596,0.016607564
"rconcava",91,27,104.98,52.49,8655.49,8655.49,100,43278.58197,43278.58197,0.00489048
"rconcava",92,40,144.83,72.41,16473.45,16473.45,100,205900.3006,205900.3006,0.023266734
"rconcava",93,30,90.4,45.2,6418.8,6418.8,100,48137.99592,48137.99592,0.005439594
"rconcava",94,27,104.6,52.3,8593.08,6372.08,74.15362129,55855.58531,41418.9392,0.00468034
"rconcava",95,42,134.05,67.02,14112.73,14112.73,100,148165.8166,148165.8166,0.016742737
"rconcava",96,42,144.03,72.01,16292.39,16292.39,100,114033.7837,114033.7837,0.012885818
"rconcava",97,42,151.65,75.82,18061.7,18061.7,100,189629.8633,189629.8633,0.021428175
"rconcava",98,32,104.18,52.09,8524.93,8524.93,100,68194.37832,68194.37832,0.007705965
"rconcava",99,45,130.97,65.48,13471.62,7600.74,56.42038597,127964.8876,72198.28348,0.008158406
